Unnamed: 0,link,classification,category,title,company,salary,min_salary,average_salary,max_salary,location,description,entireDiv,date_posted,Category,Date
54,https://www.seek.com.au//job/73665163?type=standout&ref=search-standalone,healthcare medical,"Psychology, Counselling & Social Work",Senior Social Worker,Department of Health,"$120,114 - $130,181 per annum + 11% superannuation",120114.0,125147.5,130181.0,"Burnie, Devonport & North West TAS","Do you want to make a difference in the lives of children in Tasmania? Use your experience, passion and skill to provide a top quality service.","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Burnie"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Burnie-TAS-7320?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Burnie"">Burnie</a>, <a aria-label=""Limit results to Devonport &amp; North West TAS"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Devonport-&amp;-North-West-TAS?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Devonport &amp; North West TAS"">Devonport &amp; North West TAS</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $120,114 - $130,181 per annum + 11% superannuation"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$120,114 - $130,181 per annum + 11% superannuation</span></span></div></div>]",,Healthcare-medical - None,11/02/2024
55,https://www.seek.com.au//job/73667304?type=standout&ref=search-standalone,healthcare medical,"Physiotherapy, OT & Rehabilitation",Occupational Therapist - Mandurah,Rocky Bay Limited,-,80000.0,120000.0,160000.0,"Mandurah, Mandurah & Peel WA",Rocky Bay are always looking to grow our network of superstars and are recruiting Occupational Therapists to join us in Mandurah,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Mandurah"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Mandurah-WA-6210?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Mandurah"">Mandurah</a>, <a aria-label=""Limit results to Mandurah &amp; Peel WA"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Mandurah-&amp;-Peel-WA?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Mandurah &amp; Peel WA"">Mandurah &amp; Peel WA</a></span></div>]",,Healthcare-medical - None,11/02/2024
56,https://www.seek.com.au//job/73666833?type=standout&ref=search-standalone,healthcare medical,"Physiotherapy, OT & Rehabilitation",Physiotherapist,PhysioRehab Hub,$40 – $49 per hour,72000.0,80100.0,88200.0,Sydney NSW,We are looking for a motivated and self-driven physiotherapist to help our geriatric clients to improve their ability of independent living.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Rosehill"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Rosehill-NSW-2142?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Rosehill"">Rosehill</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $40 – $49 per hour"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$40 – $49 per hour</span></span></div></div>]",,Healthcare-medical - None,11/02/2024
57,https://www.seek.com.au//job/73668184?type=standard&ref=search-standalone,healthcare medical,"Physiotherapy, OT & Rehabilitation",Physiotherapist (Neuro-Rehabilitation),Brain Hub,"$75,000 – $100,000 per year",75000.0,87500.0,100000.0,Sydney NSW,"Career growth with 1-2 year clinical dev program
Training (+ post-graduate) and mentorship provided
Leading clinic with progression opportunities","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Gladesville"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Gladesville-NSW-2111?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Gladesville"">Gladesville</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $75,000 – $100,000 per year"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$75,000 – $100,000 per year</span></span></div></div>]",,Healthcare-medical - None,11/02/2024
58,https://www.seek.com.au//job/73666460?type=standout&ref=search-standalone,healthcare medical,Speech Therapy,"Community Paediatric Speech Pathologist, Community Health",Albury Wodonga Health,-,80000.0,120000.0,160000.0,"Wodonga, Yarra Valley & High Country VIC",AWH are seeking a Paediatric Speech Pathologist who enjoys the rewards of working in the community - 12month fixed term opportunity based in Wodonga,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Wodonga"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Wodonga-VIC-3690?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Wodonga"">Wodonga</a>, <a aria-label=""Limit results to Yarra Valley &amp; High Country VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Yarra-Valley-&amp;-High-Country-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Yarra Valley &amp; High Country VIC"">Yarra Valley &amp; High Country VIC</a></span></div>]",,Healthcare-medical - None,11/02/2024
59,https://www.seek.com.au//job/73666577?type=standard&ref=search-standalone,healthcare medical,Dental,Dentist,Marketplace Dental Centre,-,80000.0,120000.0,160000.0,Other,Marketplace Dental Centre is centrally located in Wagga Wagga and looking for a general dentist to take on an existing busy book.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Wagga Wagga"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Wagga-Wagga-NSW-2650?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Wagga Wagga"">Wagga Wagga</a>, <a aria-label=""Limit results to Wagga Wagga &amp; Riverina NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Wagga-Wagga-&amp;-Riverina-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Wagga Wagga &amp; Riverina NSW"">Wagga Wagga &amp; Riverina NSW</a></span></div>]",,Healthcare-medical - None,11/02/2024
60,https://www.seek.com.au//job/73667306?type=standout&ref=search-standalone,healthcare medical,"Physiotherapy, OT & Rehabilitation",Occupational Therapist,Rocky Bay Limited,-,80000.0,120000.0,160000.0,Perth WA,Rocky Bay are always looking to grow our network of superstars and are recruiting for OT's for our teams in Joondalup and Ascot,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Joondalup"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Joondalup-WA-6027?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Joondalup"">Joondalup</a>, <a aria-label=""Limit results to Perth WA"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-All-Perth-WA?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Perth WA"">Perth WA</a></span></div>]",,Healthcare-medical - None,11/02/2024
61,https://www.seek.com.au//job/73668020?type=standard&ref=search-standalone,healthcare medical,"Physiotherapy, OT & Rehabilitation",Occupational Therapist - Paediatric NeuroDevelopment,Brain Hub,"$80,000 – $110,000 per year",80000.0,95000.0,110000.0,Sydney NSW,"Career growth with 1-2 year clinical dev program
Training (+ post-graduate) and mentorship provided
Leading clinic with progression opportunities","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Gladesville"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Gladesville-NSW-2111?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Gladesville"">Gladesville</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $80,000 – $110,000 per year"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$80,000 – $110,000 per year</span></span></div></div>]",,Healthcare-medical - None,11/02/2024
62,https://www.seek.com.au//job/73667470?type=standout&ref=search-standalone,healthcare medical,"Physiotherapy, OT & Rehabilitation",Senior Occupational Therapist,Rocky Bay Limited,-,80000.0,120000.0,160000.0,"Geraldton, Geraldton, Gascoyne & Midwest WA",Rocky Bay are looking to grow their network of superstars and are looking for a Senior Occupational Therapist to join our team in Geraldton,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Geraldton"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Geraldton-WA-6530?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Geraldton"">Geraldton</a>, <a aria-label=""Limit results to Geraldton, Gascoyne &amp; Midwest WA"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Geraldton,-Gascoyne-&amp;-Midwest-WA?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Geraldton, Gascoyne &amp; Midwest WA"">Geraldton, Gascoyne &amp; Midwest WA</a></span></div>]",,Healthcare-medical - None,11/02/2024
63,https://www.seek.com.au//job/73666819?type=standard&ref=search-standalone,healthcare medical,Dental,Associate Dentist,Northvale Dental,Commission Based Services Agreement,80000.0,120000.0,160000.0,Melbourne VIC,Looking for a passionate general dentist searching to commit to a dental practice long-term and is enthusiastic about exceeding patients' expectations,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Northcote"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Northcote-VIC-3070?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Northcote"">Northcote</a>, <a aria-label=""Limit results to Melbourne VIC"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-All-Melbourne-VIC?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Melbourne VIC"">Melbourne VIC</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: Commission Based Services Agreement"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">Commission Based Services Agreement</span></span></div></div>]",,Healthcare-medical - None,11/02/2024
64,https://www.seek.com.au//job/73668201?type=standout&ref=search-standalone,healthcare medical,"Physiotherapy, OT & Rehabilitation",Community Physiotherapist,Home Therapy Australia,"$80,000 – $90,000 per year",80000.0,85000.0,90000.0,Sydney NSW,"Join Home Therapy Australia & impact lives! Build expertise, receive mentorship, tackle diverse cases, and enjoy flexibility. Make a difference today!","[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $80,000 – $90,000 per year"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$80,000 – $90,000 per year</span></span></div></div>]",,Healthcare-medical - None,11/02/2024
65,https://www.seek.com.au//job/73667920?type=standard&ref=search-standalone,healthcare medical,"Physiotherapy, OT & Rehabilitation",Paediatric Physiotherapist,Quickstepz Paediatric Therapy,"$95,000 -$110,000",95000.0,102500.0,110000.0,Sydney NSW,See www.quickstepz.com.au for more information.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Dural"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-Dural-NSW-2158?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Dural"">Dural</a>, <a aria-label=""Limit results to Sydney NSW"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-healthcare-medical/in-All-Sydney-NSW?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Sydney NSW"">Sydney NSW</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $95,000 -$110,000"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$95,000 -$110,000</span></span></div></div>]",,Healthcare-medical - None,11/02/2024
0,https://www.seek.com.au//job/73667674?type=promoted&ref=search-standalone,trades services,Automotive Trades,Mobile Service Technician,Downtown Toyota,"$70,000 – $85,000 per year",70000.0,77500.0,85000.0,Brisbane QLD,We are on the lookout for a skilled Mobile Service Technician to expand our reach across Brisbane and its surrounding suburbs.,"[<div class=""_1wkzzau0 a1msqi6m""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7""><a aria-label=""Limit results to Morningside"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-trades-services/in-Morningside-QLD-4170?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Morningside"">Morningside</a>, <a aria-label=""Limit results to Brisbane QLD"" class=""_1wkzzau0 _1wkzzauf _1wkzzau0 _1wkzzauf _842p0a0 _842p0a2"" data-automation=""jobLocation"" href=""/jobs-in-trades-services/in-All-Brisbane-QLD?daterange=1&amp;salarytype=annual&amp;salaryrange=80000-160000"" rel=""nofollow"" tabindex=""-1"" target=""_self"" title=""Limit results to Brisbane QLD"">Brisbane QLD</a></span></div>, <div class=""_1wkzzau0 a1msqi6m""><div aria-label=""Salary: $70,000 – $85,000 per year"" class=""_1wkzzau0""><span class=""_1wkzzau0 a1msqi4y lnocuo0 lnocuo1 lnocuo21 _1d0g9qk4 lnocuo7"" data-automation=""jobSalary""><span class=""_1wkzzau0 _16v7pfz1 a1msqi4y a1msqi0 a1msqir _16v7pfz3"" style=""--_16v7pfz2:2"">$70,000 – $85,000 per year</span></span></div></div>]",,Trades-services - None,11/02/2024
